,FCLTY_NM,ITEM_NM,TROBL_TY_NM,COURSE_PRC,COURSE_NM,COURSE_NO,CTPRVN_NM,SIGNGU_NM
10100,스완뉴 PT  Pilates Studio,헬스,0.0,66000.0,헬스/필라테스 1회권(부가세포함),6537015,경기,수원시
10111,배틀샷그라운드 사격,기타종목,0.0,25000.0,사격 훈련 30분,3765103,서울,양천구
10112,배틀샷그라운드 사격,기타종목,0.0,75000.0,사격 훈련 30분 3회,3765122,서울,양천구
10114,배틀샷그라운드 사격,기타종목,0.0,110000.0,사격 훈련 30분 5회,5842015,서울,양천구
10119,배틀샷그라운드 사격,기타종목,0.0,5000.0,사격 훈련 1회,5628014,서울,양천구
10124,배틀샷그라운드 사격,기타종목,0.0,110000.0,사격 훈련 30회,6973015,서울,양천구
10129,그리고필라테스 망우점,필라테스,0.0,110000.0,필라테스 1:6그룹수업  1개월권,1356001,서울,중랑구
10130,그리고필라테스 망우점,필라테스,0.0,110000.0,필라테스 1:1개인레슨 1회권,2668005,서울,중랑구
10134,종로구민회관,헬스,0.0,51700.0,자유 헬스,215054,서울,종로구
10135,Adapfit 어댑핏스튜디오 대구점,기타종목,0.0,110000.0,어댑핏 멤버십 [Adapfit Membership],6066015,대구,달성군
10136,Adapfit 어댑핏스튜디오 대구점,기타종목,0.0,110000.0,G.X 프로그램_DAF [Daily Adapted Fitness],6066016,대구,달성군
10137,Adapfit 어댑핏스튜디오 대구점,기타종목,0.0,110000.0,어댑피트니스 [1:1 Adapted PT],6066018,대구,달성군
10144,Adapfit 어댑핏스튜디오 대구점,기타종목,0.0,110000.0,(온라인 운동처방) 온 케어 [ON CARE],6077017,대구,달성군
10165,태성태권도,태권도,0.0,110000.0,태권도,7329014,충북,청주시
10168,국가대표태권도,태권도,0.0,110000.0,태권도,4116014,경북,경주시
10179,박승화체육스포츠,기타종목,0.0,110000.0,"장애인별 맟춤 운동(유연성, 근력, 뉴스포츠)",51912,인천,부평구
10180,박승화체육스포츠,기타종목,0.0,110000.0,"운동과 건강(비만관리, 운동처방)",362001,인천,부평구
10181,박승화체육스포츠,기타종목,0.0,110000.0,"체력관리, 운동처방, 건강관련 강좌",543001,인천,부평구
10182,박승화체육스포츠,기타종목,0.0,110000.0,"장애유형별 맞춤 운동 교실(운동타입, 운동강도, 운동시간 처방))",2365010,인천,부평구
10188,박승화체육스포츠,기타종목,0.0,110000.0,스포츠 및 운동처방 강좌(운동하는 방법 안내),2365011,인천,부평구
10189,박승화체육스포츠,기타종목,0.0,110000.0,"건강관리, 체력증진, 장애별 맞춤 운동처방, 자신감향상",3632015,인천,부평구
10203,박승화체육스포츠,기타종목,0.0,110000.0,"장애인 운동처방, 재활, 체력향상",3665014,인천,부평구
10214,알로카요가,요가,0.0,110000.0,요가+플라잉요가,6327014,경기,남양주시
10218,점핑스타,기타종목,0.0,110000.0,점핑,3821020,경북,칠곡군
10227,W필라테스여성전용스튜디오,필라테스,0.0,85000.0,필라테스,215157,경기,용인시
10236,W필라테스여성전용스튜디오,필라테스,0.0,95000.0,필라테스,462002,경기,용인시
10248,W필라테스여성전용스튜디오,필라테스,0.0,110000.0,필라테스,4198014,경기,용인시
10258,아카데미당구클럽,기타종목,0.0,100000.0,당구,2847002,전남,여수시
10260,더 움직임 협동조합,댄스(줌바 등),0.0,110000.0,파워(power) 댄스,2386031,강원,원주시
10269,더 움직임 협동조합,댄스(줌바 등),0.0,110000.0,쇼셜(Social Dance)댄스,5440014,강원,원주시
10283,청마검도관,검도,0.0,110000.0,검도,1001001,서울,성북구
10292,레몬핏휘트니스,요가,0.0,110000.0,헬스요가필라테스 그룹피티,356003,서울,노원구
10295,원투체육관,복싱,0.0,110000.0,킥복싱 무에타이 복싱,6376015,서울,도봉구
10297,서울특별시강북구도시관리공단,헬스,0.0,22500.0,건강헬스,156001,서울,강북구
10298,서울특별시강북구도시관리공단,농구,0.0,40000.0,발달장애농구2 [화목],53013,서울,강북구
10299,서울특별시강북구도시관리공단,농구,0.0,80000.0,발달장애 농구[월수]+[화목]-2개,58077,서울,강북구
10300,서울특별시강북구도시관리공단,수영,0.0,59000.0,자유수영[월수금] 2개 + 자유수영[화목] 2개,58372,서울,강북구
10305,서울특별시강북구도시관리공단,에어로빅,0.0,70000.0,기구필라테스(토),215059,서울,강북구
10306,서울특별시강북구도시관리공단,헬스,0.0,52000.0,정기헬스+자유수영B[월수금]+B[화목] (장애인),215156,서울,강북구
10312,서울특별시강북구도시관리공단,수영,0.0,29500.0,자유수영 [월수금] + [화목] 18시 (장애인),216088,서울,강북구
10313,서울특별시강북구도시관리공단,수영,0.0,24000.0,자유수영 B부 19시 [화목],216089,서울,강북구
10320,서울특별시강북구도시관리공단,헬스,0.0,85000.0,정기헬스+스쿼시09시 화목,216295,서울,강북구
10345,서울특별시강북구도시관리공단,수영,0.0,44250.0,자유수영[월수금] 2개+자유수영[화목] 2개 (청소년)(장애인),216090,서울,강북구
10349,한진 태권도 체육관,태권도,0.0,110000.0,태권도,4073018,서울,강북구
10353,백두산K타이거즈태권도,태권도,0.0,85000.0,백두산태권도체육관,23999,서울,강북구
10363,백두산K타이거즈태권도,태권도,0.0,95000.0,태권도,331419,서울,강북구
10364,백두산K타이거즈태권도,태권도,0.0,95000.0,태권도,1009001,서울,강북구
10375,백두산K타이거즈태권도,태권도,0.0,110000.0,태권도,4269014,서울,강북구
10385,SK코리아태권도,태권도,0.0,110000.0,감각 발달 운동(태권도),5347014,서울,강북구
10391,함께가자아동발달센터,기타종목,1.0,80000.0,기초체력,1011,서울,강북구
10392,함께가자아동발달센터,기타종목,1.0,80000.0,여가스포츠,1012,서울,강북구
10393,은지아동발달센터,태권도,0.0,110000.0,태권도,331744,서울,도봉구
10394,은지아동발달센터,태권도,0.0,110000.0,태권도,331745,서울,도봉구
10395,은지아동발달센터,태권도,0.0,110000.0,태권도,331746,서울,도봉구
10413,용인대태권도체육관,태권도,0.0,85000.0,태권도,87048,서울,강북구
10414,용인대 우리태권도장,태권도,0.0,110000.0,주3회,6126014,서울,도봉구
10419,함께가자아동발달센터,기타종목,0.0,110000.0,특수체육,4295018,서울,도봉구
10425,백운룡태권도,태권도,0.0,110000.0,태권도,5040018,서울,강북구
10431,용인대한얼합기도,합기도,0.0,95000.0,합기도,1783001,경기,안산시
10443,용인대한얼합기도,합기도,0.0,110000.0,합기도,6689014,경기,안산시
10449,엘리트탁구클럽,탁구,0.0,135000.0,최재향,657001,대전,서구
10472,작당 김포풍무점,기타종목,0.0,95000.0,당구입문과정,954001,경기,김포시
10477,좋은마음움직임센터,기타종목,0.0,110000.0,특수체육*뉴스포츠*심리운동(장애아동및청소년),3243015,경기,안양시
10488,한국체대 국가대표태권도장,태권도,0.0,110000.0,태권도수업,3266014,인천,미추홀구
10497,오핑탁구장,탁구,0.0,110000.0,개인레슨 초보반,2759002,서울,강동구
10501,몸매필라테스,필라테스,0.0,110000.0,필라테스,6859014,경기,성남시
10503,몸매필라테스,필라테스,0.0,110000.0,필라테스,6850015,경기,성남시
10507,해송스크린골프연습장,골프,0.0,110000.0,스크린타석자유이용권,2934014,부산,해운대구
10508,해송스크린골프연습장,골프,0.0,88000.0,스크린골프이용권,4685014,부산,해운대구
10509,해송스크린골프연습장,골프,0.0,33000.0,스크린골프이용권,4686017,부산,해운대구
10510,해송스크린골프연습장,골프,0.0,95000.0,스크린골프이용권,4260024,부산,해운대구
10512,해송스크린골프연습장,골프,0.0,63000.0,스크린골프이용권,4686015,부산,해운대구
10543,평안흥업주동서울지점,승마,0.0,95000.0,재활승마,31998,경기,남양주시
10546,경희대강한친구들,태권도,0.0,110000.0,태권도,4923014,서울,광진구
10551,석사체육관,태권도,0.0,110000.0,태권도,5568014,서울,강동구
10557,석사체육관,태권도,0.0,170000.0,태권도,7041014,서울,강동구
10561,경희대청무체육관,태권도,0.0,110000.0,경희대청무태권도장,3764042,서울,강동구
10567,실전경찰태권도,태권도,0.0,110000.0,태권도,5430014,서울,강동구
10576,태성체육관,태권도,0.0,110000.0,태성태권도,4953014,경남,통영시
10580,팀디짐,헬스,0.0,110000.0,교정 PT 2회,538002,경기,시흥시
10592,팀디짐,헬스,0.0,110000.0,헬스이용권,4340016,경기,시흥시
10605,아미댄스학원,댄스(줌바 등),0.0,95000.0,댄스스포츠 초급반,2385002,경기,용인시
10606,필라테스하다HADA,필라테스,0.0,110000.0,필라테스,5183026,경기,양평군
10607,동촌스크린골프,골프,0.0,95000.0,골프,2153003,대구,동구
10608,참나리센터제주지점,기타종목,0.0,110000.0,특수체육(심리운동),2304001,제주,제주시
10612,꿈비아동발달센터,기타종목,0.0,110000.0,특수체육,1094001,인천,미추홀구
10619,펀치라인복싱,복싱,0.0,110000.0,펀치라인복싱 수업,4041018,서울,강북구
10625,빅볼오천세기볼링장,볼링,0.0,110000.0,장애인생활체육볼링강좌,1035001,경북,포항시
10637,한국당구아카데미,당구,0.0,110000.0,당구,7018014,서울,영등포구
10640,스타트레인,헬스,0.0,110000.0,신체움직임 클래스(헬스),1360001,서울,강남구
10660,라이프휘트니스,헬스,0.0,98000.0,웨이트트레이닝,751002,경남,통영시
10670,브라질리언 주짓수 Team Carvalho 한국본부,기타종목,0.0,110000.0,브라질리언 주짓수 수업,6067020,인천,미추홀구
10671,브라질리언 주짓수 Team Carvalho 한국본부,기타종목,0.0,110000.0,브라질리언 주짓수 수업,6067022,인천,미추홀구
10676,언남문화체육센터,헬스,0.0,55000.0,"청소년(중,고등) 헬스",4049014,서울,서초구
10677,언남문화체육센터,헬스,0.0,70000.0,"청소년(중,고등)헬스 + 의류",4051015,서울,서초구
10678,언남문화체육센터,수영,0.0,105000.0,14시 장애인 수영,5794014,서울,서초구
10679,언남문화체육센터,골프,0.0,110000.0,골프,6374015,서울,서초구
10688,체육진흥팀국민체육,에어로빅,0.0,4000.0,test3,50010,서울,송파구
10689,시립서울곰두리체육센터,필라테스,0.0,35000.0,11기구필라테스(주1회),58282,서울,송파구
10690,시립서울곰두리체육센터,수영,0.0,33500.0,자유수영(보호자),51918,서울,송파구
10692,시립서울곰두리체육센터,농구,0.0,34000.0,곰두리농구,873018,서울,송파구
10693,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 1단계 3,646001,서울,송파구
10694,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 3단계 5,646003,서울,송파구
10717,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 1단계 4,4387014,서울,송파구
10718,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 2단계 3,4387015,서울,송파구
10719,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 2단계 5,4387018,서울,송파구
10720,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 2단계 8,4388014,서울,송파구
10721,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 2단계 9,4388017,서울,송파구
10722,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 3단계 4,4391014,서울,송파구
10723,서울시발달장애인사회적응지원센터,기타종목,0.0,120000.0,사회적응운동 4단계,4392015,서울,송파구
10733,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 3단계 3,5827014,서울,송파구
10744,서울시발달장애인사회적응지원센터,기타종목,0.0,80000.0,사회적응운동 2단계 2,6163014,서울,송파구
10824,경찰 태권도  파워점핑,기타종목,0.0,130000.0,파워점핑줄넘기,5619015,서울,송파구
10828,경찰 태권도  파워점핑,줄넘기,0.0,90000.0,파워점핑줄넘기,6402014,서울,송파구
10833,경찰 태권도  파워점핑,줄넘기,0.0,150000.0,파워점핑 줄넘기,7351017,서울,송파구
10835,리더스포츠,종합체육시설,0.0,110000.0,종합체육(월~일),6238015,서울,송파구
10842,도담태권도,태권도,0.0,110000.0,태권도,4495015,경기,안산시
10852,꾸러기태권도,태권도,0.0,110000.0,꾸러기태권도,4708014,대전,중구
10857,리메이크바디샵 PT필라테스 서초점,헬스,0.0,110000.0,1:1재활운동,7344016,서울,서초구
10858,원광장애인종합복지관,댄스(줌바 등),0.0,110000.0,댄스,4577015,서울,중랑구
10859,원광장애인종합복지관,기타종목,0.0,48000.0,여가스포츠,4578015,서울,중랑구
10878,유한회사황진오승마클럽,승마,0.0,24000.0,재활승마,5023015,전북,완주군
10883,강호합기도,합기도,0.0,110000.0,강호합기도,4939015,경기,안양시
10893,경희대한결태권도장,태권도,0.0,110000.0,태권도,4652014,경기,부천시
10901,요가블리스필라테스,필라테스,0.0,110000.0,기구필라테스 그룹 1개월 6회,331054,서울,동작구
10904,요가블리스필라테스,필라테스,0.0,110000.0,필라테스 개인레슨 1회,331053,서울,동작구
10907,요가블리스필라테스,요가,0.0,110000.0,요가 그룹 1개월 8회 (시각장애 요가반),7226015,서울,동작구
10910,요가블리스필라테스,필라테스,0.0,110000.0,요가 개인레슨 1회,331055,서울,동작구
10916,키노짐스포츠,농구,0.0,110000.0,농구 강습,5858014,서울,성북구
10925,창동문화체육센터,헬스,0.0,22000.0,헬스,51640,서울,도봉구
10927,도봉동실내스포츠센터,수영,0.0,2000.0,자유수영,2382001,서울,도봉구
10931,창동문화체육센터,수영,0.0,40000.0,월자유수영(주5회)-스포츠바우처 회원 전용,2380004,서울,도봉구
10933,서울특별시립노원시각장애인복지관,기타종목,0.0,20000.0,G.X교실,5896014,서울,노원구
10938,서울특별시립노원시각장애인복지관,기타종목,0.0,20000.0,시각장애인달리기교실,7388232,서울,노원구
10939,성민복지관,헬스,0.0,110000.0,건강관리실자유이용(헬스),5866018,서울,노원구
10946,동천재활체육센터,헬스,1.0,110000.0,퍼블릭 1개월 + PT 3회+락커사용(1개월),309,서울,노원구
10947,동천재활체육센터,헬스,1.0,45000.0,해누리헬스(락커포함),308,서울,노원구
10949,동천재활체육센터,기타종목,0.0,110000.0,재활스트레칭,6067018,서울,노원구
10957,강동그린나래복지센터,기타종목,0.0,110000.0,발달장애인을 위한 건강증진운동,5567016,서울,강동구
10967,하남읍문화복지센터 운영위원회,헬스,0.0,110000.0,그룹PT,4702014,경남,밀양시
10977,용인대 장곡,태권도,0.0,110000.0,태권도,3492019,서울,성북구
10987,백두산 체육관,태권도,0.0,110000.0,태권도,3767025,서울,노원구
10991,멘토태권키즈짐,태권도,0.0,110000.0,태권도,4352014,서울,강동구
11001,용인대한양태권도장,태권도,0.0,110000.0,태권도,3765028,서울,노원구
11007,용인대 명인 태권도,태권도,0.0,110000.0,태권도 줄넘기 학교체육,7386014,서울,노원구
11009,성룡태권도,태권도,0.0,110000.0,성룡태권도,4104014,서울,도봉구
